Depth_BML,Temperature,Age,Beta
6300,258.69572503249003,43.29145738890996,11.978340611872945
6400,262.1670857472914,43.97862337921012,11.989697258614926
6500,265.6384464620929,44.66578936951028,11.99552903352176
6600,269.1098071768943,45.35295535981044,11.998248054529544
6700,272.5811678916957,46.04012135011059,11.999387100504409
6800,276.05252860649716,46.727287340410754,11.999810941145194
6900,279.5238893212986,47.41445333071091,11.99994927742902
7000,282.9952500361,48.101619321011064,11.99998834046576
7100,286.46661075090145,48.78878531131122,11.999997741144073
7200,289.9379714657029,49.47595130161138,11.99999963776168
7300,293.4093321805043,50.16311729191154,11.999999952855331
7400,296.88069289530574,50.8502832822117,11.999999995126526
7500,300.3520536101072,51.53744927251186,11.999999999609171
7600,303.8234143249086,52.224615262812016,11.999999999976302
7700,307.29477503971003,52.911781253112174,11.999999999998945
7800,310.7661357545115,53.59894724341233,11.999999999999966
7900,314.2374964693129,54.28611323371249,12.0
0,40.0,0.0,6.6
100,46.12255069905841,0.4890908411098266,6.6000874283885125
200,52.245101398116816,0.9781816822196532,6.600219871065283
300,58.367652097175224,1.4672725233294797,6.6004185423601385
400,64.49020279623363,1.9563633644393064,6.600713745744917
500,70.61275349529204,2.445454205549133,6.601148382198789
600,76.73530419435045,2.9345450466589593,6.601782662796854
700,82.85785489340886,3.423635887768786,6.602700384995954
800,88.98040559246726,3.9127267288786127,6.604017220763837
900,95.10295629152569,4.401817569988439,6.605891568228144
1000,101.22550699058408,4.890908411098266,6.608538635871272
1100,107.34805768964247,5.379999252208092,6.6122485555823705
1200,113.4706083887009,5.869090093317919,6.617409449281501
1300,119.59315908775928,6.358180934427746,6.624536486307287
1400,125.71570978681773,6.847271775537572,6.634308034970337
1500,131.8382604858761,7.336362616647399,6.6476099804457505
1600,137.96081118493453,7.8254534577572255,6.665589069676006
1700,144.08336188399292,8.314544298867052,6.689715622964637
1800,150.20591258305134,8.803635139976878,6.721854927368987
1900,156.32846328210974,9.292725981086706,6.764344819779174
2000,162.45101398116816,9.781816822196532,6.820073998559479
2100,168.57356468022655,10.27090766330636,6.892550997799541
2200,174.69611537928498,10.759998504416185,6.98594700468524
2300,180.81866607834337,11.249089345526013,7.10508640790543
2400,186.9412167774018,11.738180186635836,7.255347218458017
2500,193.0637674764602,12.227271027745664,7.442420522576992
2600,199.18631817551855,12.716361868855492,7.671867328240728
2700,205.308868874577,13.205452709965318,7.94840961128895
2800,211.43141957363545,13.694543551075144,8.27491213456638
2900,217.55397027269385,14.18363439218497,8.651069816328585
3000,223.67652097175224,14.672725233294798,9.071930156044402
3100,229.79907167081063,15.161816074404625,9.52655841216195
3200,235.92162236986903,15.650906915514453,9.997367183236872
3300,242.04417306892745,16.13999775662428,10.46078898106824
3400,248.16672376798584,16.629088597734103,10.889897941613064
3500,254.28927446704424,17.11817943884393,11.259084043195784
3600,260.4118251661027,17.607270279953756,11.549889530836412
3700,266.5343758651611,18.096361121063584,11.75596797815392
3800,272.6569265642195,18.585451962173412,11.884657749808277
3900,278.7794772632779,19.074542803283236,11.953770049030991
4000,284.9020279623363,19.563633644393065,11.984791762882564
4100,291.0245786613947,20.05272448550289,11.996048210891091
4200,297.1471293604531,20.541815326612717,11.999224575722677
4300,303.26968005951153,21.030906167722545,11.999890983859409
4400,309.39223075856995,21.51999700883237,11.999989671333635
4500,315.5147814576283,22.0090878499422,11.999999385848623
4600,321.63733215668674,22.498178691052026,11.999999978897565
4700,327.75988285574516,22.98726953216185,11.999999999619146
4800,333.8824335548036,23.476360373271675,11.999999999996763
4900,340.00498425386195,23.965451214381503,11.99999999999999
5000,346.12753495292037,24.45454205549133,12.0
5100,352.2500856519788,24.943632896601155,12.0
5200,358.37263635103716,25.432723737710983,12.0
5300,364.4951870500956,25.921814578820808,12.0
5400,370.617737749154,26.410905419930636,12.0
5500,376.7402884482124,26.899996261040464,12.0
5600,382.8628391472709,27.389087102150288,12.0
5700,388.9853898463292,27.878177943260116,12.0
5800,395.1079405453876,28.36726878436994,12.0
5900,401.23049124444606,28.85635962547977,12.0
6000,407.3530419435045,29.345450466589597,12.0
6100,413.4755926425629,29.83454130769942,12.0
6200,419.59814334162127,30.32363214880925,12.0
6300,425.7206940406797,30.812722989919074,12.0
6400,431.84324473973805,31.301813831028905,12.0
6500,437.9657954387965,31.79090467213873,12.0
6600,444.0883461378549,32.27999551324856,12.0
6700,450.21089683691326,32.76908635435838,12.0
6800,456.3334475359717,33.25817719546821,12.0
6900,462.45599823503017,33.747268036578035,12.0
7000,468.5785489340885,34.23635887768786,12.0
7100,474.7010996331469,34.72544971879769,12.0
7200,480.8236503322054,35.21454055990751,12.0
7300,486.9462010312637,35.70363140101734,12.0
7400,493.06875173032216,36.19272224212717,12.0
7500,499.1913024293806,36.68181308323699,12.0
7600,505.313853128439,37.170903924346824,12.0
7700,511.4364038274974,37.659994765456645,12.0
7800,517.5589545265558,38.14908560656647,12.0
7900,523.6815052256143,38.6381764476763,12.0
0,40.0,0.0,6.6
100,45.25293813052712,0.5717836618620892,6.600096276160489
200,50.50587626105424,1.1435673237241784,6.600234018657276
300,55.75881439158135,1.7153509855862676,6.600429651797417
400,61.01175252210848,2.2871346474483567,6.600705542198641
500,66.2646906526356,2.8589183093104458,6.60109194517106
600,71.5176287831627,3.4307019711725353,6.60162952091103
700,76.77056691368983,4.002485633034625,6.602372566390857
800,82.02350504421696,4.574269294896713,6.603393139914321
900,87.27644317474407,5.146052956758803,6.604786290980695
1000,92.5293813052712,5.7178366186208915,6.60667664816083
1100,97.78231943579831,6.289620280482981,6.609226661342436
1200,103.03525756632544,6.861403942345071,6.612646840173927
1300,108.28819569685255,7.433187604207159,6.617208374498266
1400,113.54113382737968,8.00497126606925,6.623258559288979
1500,118.7940719579068,8.576754927931338,6.631239466720773
1600,124.04701008843392,9.148538589793429,6.641710296813731
1700,129.29994821896102,9.720322251655515,6.655373773157374
1800,134.55288634948815,10.292105913517606,6.673106798319084
1900,139.80582448001525,10.863889575379694,6.6959952968139635
2000,145.05876261054237,11.435673237241785,6.725372685186951
2100,150.3117007410695,12.007456899103872,6.762860629173918
2200,155.56463887159663,12.579240560965962,6.810409562645269
2300,160.81757700212376,13.15102422282805,6.870334716588452
2400,166.07051513265085,13.72280788469014,6.945340997543319
2500,171.32345326317798,14.29459154655223,7.038526853841333
2600,176.5763913937051,14.866375208414318,7.153353269914535
2700,181.8293295242322,15.438158870276409,7.293559463402895
2800,187.0822676547593,16.0099425321385,7.463002394921628
2900,192.3352057852865,16.581726194000588,7.665394228061869
3000,197.5881439158136,17.153509855862676,7.903912844734798
3100,202.8410820463407,17.725293517724765,8.180669182876999
3200,208.09402017686784,18.297077179586857,8.496036465270212
3300,213.34695830739497,18.868860841448942,8.847885463896388
3400,218.59989643792204,19.44064450331103,9.230829509249064
3500,223.85283456844917,20.012428165173123,9.635658475164126
3600,229.1057726989763,20.58421182703521,10.049213938849022
3700,234.3587108295034,21.1559954888973,10.454989810314116
3800,239.61164896003052,21.72777915075939,10.834677709239386
3900,244.86458709055765,22.29956281262148,11.170660173344029
4000,250.1175252210848,22.87134647448357,11.449081152604084
4100,255.37046335161187,23.44313013634566,11.662693471659694
4200,260.623401482139,24.014913798207747,11.81243184102004
4300,265.87633961266613,24.586697460069836,11.906872294040149
4400,271.12927774319326,25.158481121931924,11.959523734475908
4500,276.3822158737204,25.730264783794013,11.984947590859203
4600,281.6351540042475,26.3020484456561,11.995334881814934
4700,286.88809213477464,26.873832107518194,11.99883098563516
4800,292.1410302653017,27.44561576938028,11.99977123768045
4900,297.39396839582884,28.01739943124237,11.999966405301498
5000,302.64690652635596,28.58918309310446,11.99999646228586
5100,307.89984465688303,29.160966754966548,11.99999974636592
5200,313.1527827874102,29.732750416828637,11.999999988329847
5300,318.4057209179373,30.30453407869073,11.999999999677753
5400,323.6586590484644,30.876317740552818,11.999999999995053
5500,328.91159717899154,31.448101402414903,11.99999999999996
5600,334.16453530951867,32.019885064277,12.0
5700,339.4174734400458,32.59166872613908,12.0
5800,344.6704115705729,33.163452388001176,12.0
5900,349.92334970110005,33.73523604986326,12.0
6000,355.1762878316272,34.30701971172535,12.0
6100,360.4292259621543,34.87880337358744,12.0
6200,365.6821640926814,35.45058703544953,12.0
6300,370.93510222320856,36.02237069731162,12.0
6400,376.1880403537356,36.59415435917371,12.0
6500,381.4409784842627,37.1659380210358,12.0
6600,386.6939166147899,37.737721682897885,12.0
6700,391.946854745317,38.30950534475998,12.0
6800,397.1997928758441,38.88128900662206,12.0
6900,402.45273100637127,39.453072668484154,12.0
7000,407.70566913689834,40.024856330346246,12.0
7100,412.95860726742546,40.59663999220833,12.0
7200,418.2115453979526,41.16842365407042,12.0
7300,423.4644835284797,41.74020731593251,12.0
7400,428.7174216590068,42.3119909777946,12.0
7500,433.970359789534,42.88377463965669,12.0
7600,439.22329792006104,43.45555830151878,12.0
7700,444.47623605058817,44.02734196338087,12.0
7800,449.7291741811153,44.599125625242955,12.0
7900,454.9821123116424,45.17090928710505,12.0
0,40.0,0.0,6.6
100,44.50959122191443,0.4437766911950376,6.600070986786049
200,49.01918244382885,0.8875533823900753,6.600167659505622
300,53.52877366574328,1.331330073585113,6.600298598991685
400,58.03836488765771,1.7751067647801506,6.600475015168671
500,62.54795610957214,2.218883455975188,6.600711479530457
600,67.05754733148656,2.662660147170226,6.601026840973001
700,71.567138553401,3.1064368383652634,6.601445365437953
800,76.07672977531541,3.5502135295603012,6.601998147390136
900,80.58632099722985,3.9939902207553386,6.602724849780504
1000,85.09591221914428,4.437766911950376,6.6036758388720065
1100,89.60550344105869,4.881543603145414,6.604914791109011
1200,94.11509466297312,5.325320294340452,6.606521860984296
1300,98.62468588488755,5.769096985535489,6.608597511357596
1400,103.134277106802,6.212873676730527,6.6112671204586455
1500,107.6438683287164,6.656650367925565,6.614686492117129
1600,112.15345955063084,7.1004270591206025,6.619048406418309
1700,116.66305077254526,7.54420375031564,6.624590355185038
1800,121.17264199445968,7.987980441510677,6.631603607768887
1900,125.68223321637412,8.431757132705716,6.640443743742644
2000,130.19182443828856,8.875533823900753,6.6515427647699115
2100,134.70141566020297,9.31931051509579,6.665422850619726
2200,139.21100688211737,9.763087206290828,6.682711743717776
2300,143.7205981040318,10.206863897485864,6.704159619141006
2400,148.23018932594624,10.650640588680904,6.730657104956631
2500,152.73978054786068,11.09441727987594,6.763253839311197
2600,157.2493717697751,11.538193971070978,6.803176559540012
2700,161.75896299168954,11.981970662266017,6.851845185745871
2800,166.26855421360398,12.425747353461054,6.910884658118109
2900,170.77814543551838,12.869524044656092,6.982129391973048
3000,175.28773665743282,13.31330073585113,7.067616123824216
3100,179.79732787934722,13.757077427046166,7.169559669717516
3200,184.30691910126168,14.200854118241203,7.290304803025245
3300,188.8165103231761,14.644630809436242,7.432246286762169
3400,193.32610154509052,15.08840750063128,7.597708422032868
3500,197.83569276700493,15.532184191826316,7.78877585959011
3600,202.34528398891936,15.975960883021354,8.007069663292784
3700,206.8548752108338,16.41973757421639,8.253467729331724
3800,211.36446643274823,16.863514265411432,8.527777760058004
3900,215.87405765466264,17.30729095660647,8.828384941256651
4000,220.3836488765771,17.751067647801506,9.15191532399762
4100,224.8932400984915,18.194844338996543,9.492977981450856
4200,229.4028313204059,18.63862103019158,9.844069787316212
4300,233.91242254232037,19.08239772138662,10.19573795489282
4400,238.4220137642348,19.526174412581657,10.5370856497787
4500,242.9316049861492,19.969951103776697,10.856662537307267
4600,247.44119620806364,20.41372779497173,11.143697674607647
4700,251.95078742997805,20.857504486166768,11.38951363720165
4800,256.4603786518925,21.30128117736181,11.588838334175255
4900,260.9699698738069,21.745057868556845,11.740659080779889
5000,265.47956109572135,22.18883455975188,11.84830478561254
5100,269.9891523176358,22.63261125094692,11.91863063337869
5200,274.4987435395502,23.076387942141956,11.960477768241386
5300,279.00833476146465,23.520164633336996,11.982864390353258
5400,283.5179259833791,23.963941324532033,11.993474373086933
5500,288.0275172052935,24.40771801572707,11.997856579014506
5600,292.53710842720795,24.851494706922107,11.999405070244032
5700,297.04669964912233,25.295271398117144,11.99986363216885
5800,301.55629087103677,25.739048089312185,11.999974843621317
5900,306.0658820929512,26.18282478050722,11.99999637143795
6000,310.57547331486563,26.62660147170226,11.999999603767677
6100,315.08506453678007,27.070378162897295,11.999999968403504
6200,319.59465575869444,27.514154854092332,11.99999999823255
6300,324.1042469806089,27.957931545287373,11.99999999993368
6400,328.6138382025233,28.40170823648241,11.999999999998412
6500,333.12342942443775,28.845484927677447,11.99999999999998
6600,337.6330206463522,29.289261618872484,12.0
6700,342.1426118682666,29.73303831006752,12.0
6800,346.65220309018105,30.17681500126256,12.0
6900,351.1617943120955,30.6205916924576,12.0
7000,355.67138553400986,31.064368383652635,12.0
7100,360.1809767559243,31.508145074847672,12.0
7200,364.6905679778387,31.95192176604271,12.0
7300,369.2001591997531,32.39569845723775,12.0
7400,373.7097504216676,32.83947514843278,12.0
7500,378.219341643582,33.28325183962782,12.0
7600,382.72893286549646,33.727028530822864,12.0
7700,387.2385240874109,34.1708052220179,12.0
7800,391.7481153093253,34.61458191321294,12.0
7900,396.25770653123976,35.05835860440797,12.0
0,40.0,0.0,6.6
100,44.50959122191443,0.4890908411098266,6.600078235212177
200,49.01918244382885,0.9781816822196532,6.600184778967138
300,53.52877366574328,1.4672725233294797,6.600329088080988
400,58.03836488765771,1.9563633644393064,6.600523516736163
500,62.54795610957214,2.445454205549133,6.600784123609956
600,67.05754733148656,2.9345450466589593,6.60113168097628
700,71.567138553401,3.423635887768786,6.601592930297411
800,76.07672977531541,3.9127267288786127,6.602202137116622
900,80.58632099722985,4.401817569988439,6.603003007500456
1000,85.09591221914428,4.890908411098266,6.604051038884235
1100,89.60550344105869,5.379999252208092,6.605416389902114
1200,94.11509466297312,5.869090093317919,6.607187366480495
1300,98.62468588488755,6.358180934427746,6.6094746348219875
1400,103.134277106802,6.847271775537572,6.612416285337705
1500,107.6438683287164,7.336362616647399,6.616183884164456
1600,112.15345955063084,7.8254534577572255,6.620989659168928
1700,116.66305077254526,8.314544298867052,6.627094973085621
1800,121.17264199445968,8.803635139976878,6.634820234410615
1900,125.68223321637412,9.292725981086706,6.644556382207732
2000,130.19182443828856,9.781816822196532,6.656778047495576
2100,134.70141566020297,10.27090766330636,6.672058432290852
2200,139.21100688211737,10.759998504416185,6.691085845422306
2300,143.7205981040318,11.249089345526013,6.714681675751468
2400,148.23018932594624,11.738180186635836,6.7438193478063635
2500,152.73978054786068,12.227271027745664,6.779643466695044
2600,157.2493717697751,12.716361868855492,6.82348788901294
2700,161.75896299168954,13.205452709965318,6.876890822762585
2800,166.26855421360398,13.694543551075144,6.941604233311429
2900,170.77814543551838,14.18363439218497,7.019593797244841
3000,175.28773665743282,14.672725233294798,7.113024412173706
3100,179.79732787934722,15.161816074404625,7.224224900591984
3200,184.30691910126168,15.650906915514453,7.355624189780027
3300,188.8165103231761,16.13999775662428,7.509650192465688
3400,193.32610154509052,16.629088597734103,7.6885823295368
3500,197.83569276700493,17.11817943884393,7.894349841873784
3600,202.34528398891936,17.607270279953756,8.128271705925636
3700,206.8548752108338,18.096361121063584,8.390741259851534
3800,211.36446643274823,18.585451962173412,8.68087068902463
3900,215.87405765466264,19.074542803283236,8.996127915118244
4000,220.3836488765771,19.563633644393065,9.332020449353552
4100,224.8932400984915,20.05272448550289,9.681904222424464
4200,229.4028313204059,20.541815326612717,10.037013511486927
4300,233.91242254232037,21.030906167722545,10.386810004962692
4400,238.4220137642348,21.51999700883237,10.719721265103528
4500,242.9316049861492,22.0090878499422,11.024269842165172
4600,247.44119620806364,22.498178691052026,11.290483090250763
4700,251.95078742997805,22.98726953216185,11.511340468473604
4800,256.4603786518925,23.476360373271675,11.683907321765552
4900,260.9699698738069,23.965451214381503,11.809788680267152
5000,265.47956109572135,24.45454205549133,11.89466909868107
5100,269.9891523176358,24.943632896601155,11.946982051975418
5200,274.4987435395502,25.432723737710983,11.976078980978622
5300,279.00833476146465,25.921814578820808,11.990476914421231
5400,283.5179259833791,26.410905419930636,11.996713846436586
5500,288.0275172052935,26.899996261040464,11.999036611898909
5600,292.53710842720795,27.389087102150288,11.999765403970583
5700,297.04669964912233,27.878177943260116,11.999953736180812
5800,301.55629087103677,28.36726878436994,11.999992818383149
5900,306.0658820929512,28.85635962547977,11.99999914995334
6000,310.57547331486563,29.345450466589597,11.99999992596279
6100,315.08506453678007,29.83454130769942,11.999999995439731
6200,319.59465575869444,30.32363214880925,11.999999999809967
6300,324.1042469806089,30.812722989919074,11.9999999999949
6400,328.6138382025233,31.301813831028905,11.999999999999917
6500,333.12342942443775,31.79090467213873,12.0
6600,337.6330206463522,32.27999551324856,12.0
6700,342.1426118682666,32.76908635435838,12.0
6800,346.65220309018105,33.25817719546821,12.0
6900,351.1617943120955,33.747268036578035,12.0
7000,355.67138553400986,34.23635887768786,12.0
7100,360.1809767559243,34.72544971879769,12.0
7200,364.6905679778387,35.21454055990751,12.0
7300,369.2001591997531,35.70363140101734,12.0
7400,373.7097504216676,36.19272224212717,12.0
7500,378.219341643582,36.68181308323699,12.0
7600,382.72893286549646,37.170903924346824,12.0
7700,387.2385240874109,37.659994765456645,12.0
7800,391.7481153093253,38.14908560656647,12.0
7900,396.25770653123976,38.6381764476763,12.0
0,40.0,0.0,6.6
100,45.25293813052712,0.5369793819907934,6.600090415911927
200,50.50587626105424,1.0739587639815869,6.600219774309911
300,55.75881439158135,1.6109381459723804,6.600403500013622
400,61.01175252210848,2.1479175279631737,6.600662598716394
500,66.2646906526356,2.684896909953967,6.601025485145996
600,71.5176287831627,3.2218762919447608,6.601530346575531
700,76.77056691368983,3.758855673935554,6.602228178869164
800,82.02350504421696,4.295835055926347,6.603186661579027
900,87.27644317474407,4.832814437917141,6.604495072346227
1000,92.5293813052712,5.369793819907934,6.60627047887812
1100,97.78231943579831,5.906773201898728,6.608665488432258
1200,103.03525756632544,6.4437525838895215,6.611877878531152
1300,108.28819569685255,6.980731965880315,6.6161624756893485
1400,113.54113382737968,7.517711347871108,6.621845686262509
1500,118.7940719579068,8.054690729861901,6.629343106924635
1600,124.04701008843392,8.591670111852695,6.639180638793051
1700,129.29994821896102,9.128649493843488,6.652019479036822
1800,134.55288634948815,9.66562887583428,6.668685237453829
1900,139.80582448001525,10.202608257825077,6.690201180362796
2000,145.05876261054237,10.739587639815868,6.717825180437703
2100,150.3117007410695,11.27656702180666,6.753089267923009
2200,155.56463887159663,11.813546403797456,6.7978396316108345
2300,160.81757700212376,12.35052578578825,6.854273381081404
2400,166.07051513265085,12.887505167779045,6.9249662189471035
2500,171.32345326317798,13.424484549769836,7.012882266497305
2600,176.5763913937051,13.96146393176063,7.12135360122339
2700,181.8293295242322,14.498443313751425,7.254012751427593
2800,187.0822676547593,15.035422695742216,7.414656966246439
2900,192.3352057852865,15.57240207773301,7.607019669945696
3000,197.5881439158136,16.109381459723803,7.834424174802539
3100,202.8410820463407,16.646360841714596,8.099300727954732
3200,208.09402017686784,17.18334022370539,8.402564785289524
3300,213.34695830739497,17.720319605696183,8.742887071209076
3400,218.59989643792204,18.257298987686976,9.11593808222492
3500,223.85283456844917,18.79427836967777,9.513759382138842
3600,229.1057726989763,19.331257751668563,9.924488028412595
3700,234.3587108295034,19.868237133659356,10.332707782842816
3800,239.61164896003052,20.40521651565015,10.720671521612484
3900,244.86458709055765,20.942195897640943,11.070477710289632
4000,250.1175252210848,21.479175279631736,11.36696444666615
4100,255.37046335161187,22.01615466162253,11.600667842143135
4200,260.623401482139,22.553134043613323,11.769865229835762
4300,265.87633961266613,23.09011342560412,11.880762931747896
4400,271.12927774319326,23.627092807594913,11.94547944833408
4500,276.3822158737204,24.164072189585703,11.97846647701412
4600,281.6351540042475,24.7010515715765,11.992832977589575
4700,286.88809213477464,25.238030953567293,11.998046194923452
4800,292.1410302653017,25.77501033555809,11.999577751514968
4900,297.39396839582884,26.31198971754888,11.99993031076281
5000,302.64690652635596,26.848969099539673,11.99999158370944
5100,307.89984465688303,27.385948481530463,11.99999929161095
5200,313.1527827874102,27.92292786352126,11.999999960687433
5300,318.4057209179373,28.459907245512053,11.999999998649375
5400,323.6586590484644,28.99688662750285,11.999999999973252
5500,328.91159717899154,29.53386600949364,11.99999999999972
5600,334.16453530951867,30.070845391484433,11.999999999999998
5700,339.4174734400458,30.607824773475222,12.0
5800,344.6704115705729,31.14480415546602,12.0
5900,349.92334970110005,31.681783537456813,12.0
6000,355.1762878316272,32.218762919447606,12.0
6100,360.4292259621543,32.7557423014384,12.0
6200,365.6821640926814,33.29272168342919,12.0
6300,370.93510222320856,33.82970106541999,12.0
6400,376.1880403537356,34.36668044741078,12.0
6500,381.4409784842627,34.903659829401576,12.0
6600,386.6939166147899,35.440639211392366,12.0
6700,391.946854745317,35.97761859338316,12.0
6800,397.1997928758441,36.51459797537395,12.0
6900,402.45273100637127,37.05157735736475,12.0
7000,407.70566913689834,37.58855673935554,12.0
7100,412.95860726742546,38.125536121346336,12.0
7200,418.2115453979526,38.662515503337126,12.0
7300,423.4644835284797,39.19949488532792,12.0
7400,428.7174216590068,39.73647426731871,12.0
7500,433.970359789534,40.27345364930951,12.0
7600,439.22329792006104,40.8104330313003,12.0
7700,444.47623605058817,41.347412413291096,12.0
7800,449.7291741811153,41.884391795281886,12.0
7900,454.9821123116424,42.42137117727268,12.0
0,40.0,0.0,6.6
100,46.12255069905841,0.4437766911950376,6.6000793282286425
200,52.245101398116816,0.8875533823900753,6.600199500439768
300,58.367652097175224,1.331330073585113,6.600379765873777
400,64.49020279623363,1.7751067647801506,6.600647621337234
500,70.61275349529204,2.218883455975188,6.601041995127664
600,76.73530419435045,2.662660147170226,6.601617524252629
700,82.85785489340886,3.1064368383652634,6.602450251740308
800,88.98040559246726,3.5502135295603012,6.603645151867685
900,95.10295629152569,3.9939902207553386,6.605345986125326
1000,101.22550699058408,4.437766911950376,6.607748101127691
1100,107.34805768964247,4.881543603145414,6.61111489858286
1200,113.4706083887009,5.325320294340452,6.615798829932299
1300,119.59315908775928,5.769096985535489,6.6222678806637845
1400,125.71570978681773,6.212873676730527,6.631138586909589
1500,131.8382604858761,6.656650367925565,6.643216627794571
1600,137.96081118493453,7.1004270591206025,6.659545892706548
1700,144.08336188399292,7.54420375031564,6.681466525836758
1800,150.20591258305134,7.987980441510677,6.710681638415104
1900,156.32846328210974,8.431757132705716,6.749330915814862
2000,162.45101398116816,8.875533823900753,6.80006690602741
2100,168.57356468022655,9.31931051509579,6.866125939124373
2200,174.69611537928498,9.763087206290828,6.951379916275499
2300,180.81866607834337,10.206863897485864,7.060347196537505
2400,186.9412167774018,10.650640588680904,7.1981303871587485
2500,193.0637674764602,11.09441727987594,7.370236712388852
2600,199.18631817551855,11.538193971070978,7.582225169993025
2700,205.308868874577,11.981970662266017,7.839119157996004
2800,211.43141957363545,12.425747353461054,8.14453321628713
2900,217.55397027269385,12.869524044656092,8.499502461669707
3000,223.67652097175224,13.31330073585113,8.901090590341811
3100,229.79907167081063,13.757077427046166,9.34099924265383
3200,235.92162236986903,14.200854118241203,9.804597549053373
3300,242.04417306892745,14.644630809436242,10.270975525238445
3400,248.16672376798584,15.08840750063128,10.714665535556817
3500,254.28927446704424,15.532184191826316,11.10938310095267
3600,260.4118251661027,15.975960883021354,11.43337579439805
3700,266.5343758651611,16.41973757421639,11.67487090746574
3800,272.6569265642195,16.863514265411432,11.83527820107616
3900,278.7794772632779,17.30729095660647,11.928142175280673
4000,284.9020279623363,17.751067647801506,11.973796159837214
4100,291.0245786613947,18.194844338996543,11.992285525408366
4200,297.1471293604531,18.63862103019158,11.99823973142643
4300,303.26968005951153,19.08239772138662,11.999703194158933
4400,309.39223075856995,19.526174412581657,11.99996501773149
4500,315.5147814576283,19.969951103776697,11.999997298242675
4600,321.63733215668674,20.41372779497173,11.999999873136286
4700,327.75988285574516,20.857504486166768,11.999999996678726
4800,333.8824335548036,21.30128117736181,11.999999999956133
4900,340.00498425386195,21.745057868556845,11.99999999999974
5000,346.12753495292037,22.18883455975188,11.999999999999998
5100,352.2500856519788,22.63261125094692,12.0
5200,358.37263635103716,23.076387942141956,12.0
5300,364.4951870500956,23.520164633336996,12.0
5400,370.617737749154,23.963941324532033,12.0
5500,376.7402884482124,24.40771801572707,12.0
5600,382.8628391472709,24.851494706922107,12.0
5700,388.9853898463292,25.295271398117144,12.0
